iter	RMSE
4313	0.06804875068
4314	0.06804591191
4315	0.06803988384
4316	0.06803656755
4317	0.06803180156
4318	0.0680242891
4319	0.06801573313
4320	0.06801209164
4321	0.06800646412
4322	0.06799681749
4323	0.0679883799
4324	0.06798510885
4325	0.06797507873
4326	0.06797197076
4327	0.06796395097
4328	0.06795636127
4329	0.06794865989
4330	0.06794057575
4331	0.06793287047
4332	0.06792491105
4333	0.06791933841
4334	0.06791270192
4335	0.0679049711
4336	0.06789687942
4337	0.06789149452
4338	0.06787940931
4339	0.06787564707
4340	0.06786764104
4341	0.06786200593
4342	0.06785594024
4343	0.06785041539
4344	0.06784394455
4345	0.06783539681
4346	0.06783151147
4347	0.06782181942
4348	0.06781872655
4349	0.067809122
4350	0.06780604906
4351	0.06779883093
4352	0.06779161212
4353	0.06778373285
4354	0.0677728047
4355	0.06776499256
4356	0.06775981534
4357	0.06775030141
4358	0.06774646293
4359	0.06773614252
4360	0.06772821212
4361	0.06771821667
4362	0.06771130451
4363	0.06770687433
4364	0.06770327562
4365	0.06769552173
4366	0.06768758193
4367	0.06767794814
4368	0.0676709036
4369	0.06766193733
4370	0.06765629132
4371	0.06764674782
4372	0.06763677488
4373	0.06762686566
4374	0.06762028049
4375	0.06761376882
4376	0.0676069446
4377	0.06760065532
4378	0.06759223987
4379	0.06758798789
4380	0.06757860227
4381	0.06756950341
4382	0.06756196643
4383	0.06755420395
4384	0.06755186142
4385	0.06754426006
4386	0.06753720715
4387	0.06753049693
4388	0.06752036323
4389	0.06751249025
4390	0.06750439082
4391	0.06749510826
4392	0.06748822051
4393	0.06748269751
4394	0.0674742519
4395	0.0674664303
4396	0.06745954616
4397	0.06745395772
4398	0.06744878314
4399	0.06744489284
4400	0.06743704662
4401	0.06742697773
4402	0.06742030566
4403	0.06741220786
4404	0.0674026892
4405	0.06739524051
4406	0.06739045037
4407	0.06738517784
4408	0.06737750904
4409	0.06737070071
4410	0.06736843606
4411	0.06736365056
4412	0.06735629253
4413	0.06734953422
4414	0.06734415896
4415	0.06734213471
4416	0.06733400964
4417	0.06732835331
4418	0.06732173919
4419	0.06731316106
4420	0.06731180569
4421	0.06730522471
4422	0.06729669612
4423	0.06728964137
4424	0.06727947844
4425	0.06727000605
4426	0.06726507807
4427	0.06725784271
4428	0.06725555598
4429	0.06724985946
4430	0.06724277765
4431	0.0672271848
4432	0.06722302648
4433	0.06721950222
4434	0.06720828321
4435	0.06720308383
4436	0.06719665391
4437	0.06719341948
4438	0.06718618735
4439	0.06718146714
4440	0.06717455331
4441	0.06716906506
4442	0.06716777635
4443	0.06716080162
4444	0.06715173306
4445	0.06714379969
4446	0.06713500474
4447	0.06712703293
4448	0.06712130259
4449	0.06711129609
4450	0.06710767363
4451	0.06709950747
4452	0.06709309982
4453	0.06708553141
4454	0.0670838496
4455	0.06707574582
4456	0.06706810331
4457	0.06706109357
4458	0.06705479622
4459	0.0670479736
4460	0.06704576285
4461	0.0670404405
4462	0.06703619748
4463	0.06702866804
4464	0.06702171619
4465	0.06701699623
4466	0.06700845177
4467	0.06700047173
4468	0.06699186778
4469	0.06698593484
4470	0.06697944843
4471	0.06697256277
4472	0.06696218766
4473	0.06695417241
4474	0.06694757435
4475	0.06694027505
4476	0.06693524044
4477	0.06692776035
4478	0.06692120682
4479	0.06691405363
4480	0.06690579535
4481	0.06689655226
4482	0.06689050367
4483	0.06688344006
4484	0.06687565913
4485	0.06687005333
4486	0.06686525454
4487	0.06685862778
4488	0.066851031
4489	0.0668434897
4490	0.06683430836
4491	0.06683299152
4492	0.06682517284
4493	0.06681631829
4494	0.06680912764
4495	0.06679978509
4496	0.06679260044
4497	0.06678279994
4498	0.06677728955
4499	0.06677057218
4500	0.06676402337
4501	0.06675652882
4502	0.06674899291
4503	0.06674255494
4504	0.06673833413
4505	0.06673184369
4506	0.06672547146
4507	0.0667162976
4508	0.06671147687
4509	0.06670516572
4510	0.06670385907
4511	0.06669663764
4512	0.06668877441
4513	0.06668072839
4514	0.06667428174
4515	0.06666719957
4516	0.0666582184
4517	0.06665072713
4518	0.0666493861
4519	0.06664135346
4520	0.06663210872
4521	0.06662456146
4522	0.06661752777
4523	0.06660815099
4524	0.06660185519
4525	0.0665951048
4526	0.06658698512
4527	0.06658331388
4528	0.06657561913
4529	0.06656572922
4530	0.06655646077
4531	0.06655108092
4532	0.06654663922
4533	0.06653841519
4534	0.06653185738
4535	0.06652710415
4536	0.06652189589
4537	0.06651294242
4538	0.06650510768
4539	0.06650062191
4540	0.0664924737
4541	0.06648831151
4542	0.06648070733
4543	0.06647020948
4544	0.06646100438
4545	0.06645390716
4546	0.06645260914
4547	0.06644545719
4548	0.06643810453
4549	0.06643345088
4550	0.06642565085
4551	0.06641847556
4552	0.06640701202
4553	0.06639645137
4554	0.06638599942
4555	0.06637735953
4556	0.06637045258
4557	0.06636818567
4558	0.0663612567
4559	0.06635296787
4560	0.06634736055
4561	0.06634093172
4562	0.0663334783
4563	0.06632446801
4564	0.06631752203
4565	0.06631031973
4566	0.06630422553
4567	0.06629611938
4568	0.06628850059
4569	0.06628269459
4570	0.06627592298
4571	0.06627075817
4572	0.06626614238
4573	0.06625920977
4574	0.06625379728
4575	0.06624384834
4576	0.06623486661
4577	0.06622748372
4578	0.06622404268
4579	0.06621606506
4580	0.06620753575
4581	0.06620153783
4582	0.06619098607
4583	0.06618374595
4584	0.06617460501
4585	0.06617059345
4586	0.06616427709
4587	0.06615982409
4588	0.06615268488
4589	0.06614406059
4590	0.06613711438
4591	0.06613022001
4592	0.06612061581
4593	0.06611746045
4594	0.0661077822
4595	0.06610403551
4596	0.06609617806
4597	0.06608725417
4598	0.06607822607
4599	0.06607082092
4600	0.06606363144
4601	0.0660555873
4602	0.06604761561
4603	0.06604020761
4604	0.06602990254
4605	0.06602256105
4606	0.06601576476
4607	0.06600681712
4608	0.06599651694
4609	0.065985834
4610	0.06597732781
4611	0.06597279593
4612	0.06597086679
4613	0.06596069411
4614	0.065955733
4615	0.0659482621
4616	0.06594684116
4617	0.06593969901
4618	0.06592955302
4619	0.06592165849
4620	0.06591640227
4621	0.06591492117
4622	0.06590712961
4623	0.06589897191
4624	0.06589110862
4625	0.06588557865
4626	0.06587672004
4627	0.06587126709
4628	0.06586557884
4629	0.0658599322
4630	0.06585685338
4631	0.06585030826
4632	0.06584441121
4633	0.06583791642
4634	0.06583143126
4635	0.06582392195
4636	0.06581178515
4637	0.06580918898
4638	0.06580447894
4639	0.06579646665
4640	0.06579113623
4641	0.06578248413
4642	0.06578063104
4643	0.06577650029
4644	0.06576756249
4645	0.06576308814
4646	0.06576120777
4647	0.06575752781
4648	0.06575112704
4649	0.0657453925
4650	0.06574083462
4651	0.06573276764
4652	0.06572633622
4653	0.06571919578
4654	0.065713831
4655	0.06570433995
4656	0.06569739123
4657	0.06568944311
4658	0.06568059485
4659	0.06567245359
4660	0.06566458458
4661	0.06566107475
4662	0.06565209631
4663	0.06564634427
4664	0.06564298934
4665	0.06563358948
4666	0.065626213
4667	0.06561896057
4668	0.06561002611
4669	0.06560183658
4670	0.06559452917
4671	0.06558642373
4672	0.06557631853
4673	0.0655683157
4674	0.06556399289
4675	0.06555931475
4676	0.06555612752
4677	0.06555473056
4678	0.06554581742
4679	0.06553899328
4680	0.06553679379
4681	0.06553465725
4682	0.06552534068
4683	0.06551607425
4684	0.06550651476
4685	0.06549646921
4686	0.06548778071
4687	0.06548200666
4688	0.06547392168
4689	0.06547257477
4690	0.06547110953
4691	0.06546510962
4692	0.06546144024
4693	0.06545844501
4694	0.0654524148
4695	0.06544850921
4696	0.06544058718
4697	0.06543094604
4698	0.06542300246
4699	0.06542089652
4700	0.06541110309
4701	0.06540901157
4702	0.06540196655
4703	0.06539427028
4704	0.06538617955
4705	0.06537864482
4706	0.06537686737
4707	0.06537039659
4708	0.06536439769
4709	0.065355172
4710	0.06535380934
4711	0.06534695272
4712	0.06533814534
4713	0.06533271614
4714	0.06532535166
4715	0.06532399738
4716	0.06531753073
4717	0.06531044136
4718	0.0653029955
4719	0.06529593377
4720	0.06529121585
4721	0.0652820894
4722	0.06527702216
4723	0.06526888707
4724	0.06526112935
4725	0.06525457623
4726	0.06524511335
4727	0.06523728096
4728	0.06523103553
4729	0.06522522048
4730	0.06522055
4731	0.06521208299
4732	0.06520517163
4733	0.06519873706
4734	0.0651939085
4735	0.06518444594
4736	0.06517875191
4737	0.06517351722
4738	0.06517216846
4739	0.06516309403
4740	0.06515124969
4741	0.06514310119
4742	0.06514136125
4743	0.06513338782
4744	0.06512318283
4745	0.06511969845
4746	0.065112563
4747	0.06510455213
4748	0.06510250429
4749	0.06510102787
4750	0.06509514757
4751	0.06508831222
4752	0.06507928353
4753	0.06507270148
4754	0.06506524754
4755	0.065060768
4756	0.06505441085
4757	0.06504870451
4758	0.06504431091
4759	0.06503988391
4760	0.0650343065
4761	0.06502479848
4762	0.06501745191
4763	0.06501228405
4764	0.06500538435
4765	0.06500076607
4766	0.06499365037
4767	0.06498867498
4768	0.06498302054
4769	0.06497607142
4770	0.06497287169
4771	0.06496687857
4772	0.06496554759
4773	0.06496034024
4774	0.06495450327
4775	0.06494945843
4776	0.06494184391
4777	0.06493471317
4778	0.06492793297
4779	0.06492496241
4780	0.06491844328
4781	0.06491203223
4782	0.0649073985
4783	0.06490045355
4784	0.06489487377
4785	0.0648878665
4786	0.0648856015
4787	0.06488045208
4788	0.06487278642
4789	0.06486659209
4790	0.06486312144
4791	0.06486119328
4792	0.06485268094
4793	0.06484493208
4794	0.06483726002
4795	0.06483275225
4796	0.06483123723
4797	0.06482574827
4798	0.06482060815
4799	0.06481929424
4800	0.06481167989
4801	0.06480444609
4802	0.06479833395
4803	0.06479139663
4804	0.06478449709
4805	0.06478198035
4806	0.06477357003
4807	0.06476710835
4808	0.06476125108
4809	0.06475330927
4810	0.06474622076
4811	0.06473906442
4812	0.0647320983
4813	0.06472396021
4814	0.06471634182
4815	0.06470655568
4816	0.06470101576
4817	0.06469960645
4818	0.06468977826
4819	0.0646849135
4820	0.06467735466
4821	0.06467006848
4822	0.06465941653
4823	0.0646497266
4824	0.06463862487
4825	0.06463224209
4826	0.06462735807
4827	0.06461880614
4828	0.06461159059
4829	0.0646033904
4830	0.06459497125
4831	0.06459324424
4832	0.06458692679
4833	0.06458079262
4834	0.06457269905
4835	0.06456646826
4836	0.06455960506
4837	0.06455796863
4838	0.06455282531
4839	0.0645457847
4840	0.06454281636
4841	0.06453469703
4842	0.06452846129
4843	0.06452362807
4844	0.06451460257
4845	0.06450533801
4846	0.06449974933
4847	0.06449130964
4848	0.06448610561
4849	0.0644844443
4850	0.06447833466
4851	0.0644730133
4852	0.06446758712
4853	0.06446006657
4854	0.06445567301
4855	0.06444958634
4856	0.06444163973
4857	0.06444019645
4858	0.06443341364
4859	0.06442643236
4860	0.06441810157
4861	0.06441536454
4862	0.06440434541
4863	0.0644025612
4864	0.06439581218
4865	0.06438884726
4866	0.06438212368
4867	0.0643755159
4868	0.0643665261
4869	0.06435846195
4870	0.06434829203
4871	0.06434037585
4872	0.06433909066
4873	0.06433043056
4874	0.0643232041
4875	0.06431431119
4876	0.06430513102
4877	0.06429792955
4878	0.06429625362
4879	0.06428809407
4880	0.06428681981
4881	0.0642770902
4882	0.06427017172
4883	0.06426813837
4884	0.06426171409
4885	0.06425474811
4886	0.06424613608
4887	0.06424078214
4888	0.06423951601
4889	0.06423838829
4890	0.06423366137
4891	0.06422373094
4892	0.06421462716
4893	0.06421099433
4894	0.06420365532
4895	0.06419725586
4896	0.06418865972
4897	0.06418007818
4898	0.06417183575
4899	0.06416296864
4900	0.06415714641
4901	0.06414673911
4902	0.06413883069
4903	0.06413300174
4904	0.06412318543
4905	0.06411412131
4906	0.06411307079
4907	0.06410563153
4908	0.06410451304
4909	0.06409787856
4910	0.06408997387
4911	0.06408845036
4912	0.06408155893
4913	0.06407521083
4914	0.06407008413
4915	0.06406422303
4916	0.06405694385
4917	0.0640506534
4918	0.06404367374
4919	0.06403773736
4920	0.0640327254
4921	0.06402454116
4922	0.06401571099
4923	0.06400923019
4924	0.06400396112
4925	0.06399739321
4926	0.0639903408
4927	0.06398355596
4928	0.06397597162
4929	0.06397110597
4930	0.06396488923
4931	0.06395955403
4932	0.06395324101
4933	0.06394579647
4934	0.06394103355
4935	0.06393326284
4936	0.0639292383
4937	0.0639207439
4938	0.06391378492
4939	0.06390635432
4940	0.06390112684
4941	0.06389589576
4942	0.0638892159
4943	0.06388068749
4944	0.06387757907
4945	0.06386886431
4946	0.06386513677
4947	0.06385767979
4948	0.06385094404
4949	0.06384336129
4950	0.0638368685
4951	0.06383014997
4952	0.06382578498
4953	0.06381982245
4954	0.06381150773
4955	0.06380560277
4956	0.06379872017
4957	0.06379322733
4958	0.06378522063
4959	0.06377907166
4960	0.06377261681
4961	0.06376923623
4962	0.06376182751
4963	0.06375557276
4964	0.06374670634
4965	0.06374308959
4966	0.06373610462
4967	0.06373485497
4968	0.06372860131
4969	0.06372178235
4970	0.06371664335
4971	0.06371163911
4972	0.06370828791
4973	0.06370215568
4974	0.06369529953
4975	0.06368932957
4976	0.06368808526
4977	0.06368412557
4978	0.06367901554
4979	0.06367433807
4980	0.06367018741
4981	0.06366250704
4982	0.06365918384
4983	0.06365459612
4984	0.06365349697
4985	0.0636484113
4986	0.06363931038
4987	0.06363104449
4988	0.06362137887
4989	0.06361399705
4990	0.06360653264
4991	0.06360108746
4992	0.06359524245
4993	0.06358848917
4994	0.06358182805
4995	0.06357404185
4996	0.06356415629
4997	0.0635629247
4998	0.0635584812
4999	0.06355134452
5000	0.0635447796
5001	0.06353715936
5002	0.06353155158
5003	0.06352507394
5004	0.06352179492
5005	0.06351553306
5006	0.0635106619
5007	0.063509079
5008	0.06350518254
5009	0.06349966067
5010	0.06349389837
5011	0.06348853825
5012	0.06348732195
5013	0.06347944542
5014	0.06347559204
5015	0.06347028763
5016	0.06346465313
5017	0.0634561804
5018	0.06344709232
5019	0.06344383706
5020	0.06343526297
5021	0.06342870304
5022	0.06342275337
5023	0.06341657375
5024	0.06341007903
5025	0.06340393699
5026	0.06339755494
5027	0.06339174451
5028	0.06338569012
5029	0.06337935133
5030	0.06337212052
5031	0.06336606311
5032	0.0633579136
5033	0.06335476355
5034	0.06334709566
5035	0.06334020526
5036	0.06333520661
5037	0.06332918154
5038	0.06332710952
5039	0.06332035113
5040	0.06331188187
5041	0.06330541363
5042	0.06329936714
5043	0.0632933146
5044	0.06328437369
5045	0.06327766044
5046	0.06326911952
5047	0.06326437976
5048	0.06325610132
5049	0.06324679984
5050	0.06324356944
5051	0.06323476834
5052	0.06322825592
5053	0.06322704226
5054	0.06322148367
5055	0.0632122043
5056	0.06320600128
5057	0.06319952463
5058	0.06319554222
5059	0.06318778182
5060	0.06318028323
5061	0.06317369245
5062	0.06316512014
5063	0.06316093685
5064	0.06315328112
5065	0.06314743369
5066	0.0631400637
5067	0.06313498121
5068	0.06312651542
5069	0.06311886658
5070	0.06311658219
5071	0.06311166914
5072	0.06310505355
5073	0.06309682132
5074	0.06309044937
5075	0.06308528544
5076	0.06307830781
5077	0.06307123644
5078	0.06306760676
5079	0.06305808406
5080	0.06305022379
5081	0.06304599368
5082	0.06303992036
5083	0.06303173472
5084	0.06302266552
5085	0.06301741183
5086	0.06301164766
5087	0.06300874432
5088	0.06300053945
5089	0.06299868792
5090	0.06299145867
5091	0.06298232564
5092	0.06297296288
5093	0.0629701048
5094	0.0629623413
5095	0.06295382119
5096	0.06294722731
5097	0.06294340653
5098	0.06293455871
5099	0.06292891054
5100	0.06292354287
5101	0.06291755807
5102	0.06291502687
5103	0.06290771362
5104	0.0629023888
5105	0.06289791377
5106	0.06289196269
5107	0.06288504413
5108	0.06288013391
5109	0.06287104294
5110	0.0628630968
5111	0.06285589183
5112	0.06285244664
5113	0.06284521795
5114	0.06283659578
5115	0.06283553813
5116	0.06282933006
5117	0.06282327229
5118	0.06281552982
5119	0.06280882807
5120	0.06280777755
5121	0.06280659267
5122	0.06280201536
5123	0.06279785223
5124	0.06279099226
5125	0.06278455777
5126	0.0627775007
5127	0.06276634182
5128	0.06275502079
5129	0.0627488902
5130	0.06274483406
5131	0.06273786286
5132	0.06273250137
5133	0.0627289533
5134	0.06272396395
5135	0.06271799658
5136	0.06271298352
5137	0.0627080136
5138	0.06270396068
5139	0.06269767653
5140	0.06269003403
5141	0.06268436859
5142	0.06267755158
5143	0.06267211442
5144	0.06267073866
5145	0.06266417501
5146	0.06265687541
5147	0.06264893043
5148	0.06264301378
5149	0.06263793182
5150	0.06263230744
5151	0.06262570982
5152	0.06261990511
5153	0.06261154547
5154	0.06260599634
5155	0.06260123457
5156	0.06259616125
5157	0.06258807318
5158	0.06257908602
5159	0.06256802757
5160	0.06256348928
5161	0.06255556987
5162	0.0625541962
5163	0.06254699748
5164	0.06253943373
5165	0.06253358533
5166	0.06252507738
5167	0.06252116253
5168	0.0625131515
5169	0.0625112464
5170	0.06251007575
5171	0.0625061315
5172	0.06250195512
5173	0.06249626849
5174	0.06249309289
5175	0.06248692132
5176	0.0624856701
5177	0.06247992936
5178	0.06247211602
5179	0.06246539707
5180	0.06245792287
5181	0.0624506414
5182	0.06244457001
5183	0.06244045137
5184	0.06243521317
5185	0.06242804993
5186	0.06242479364
5187	0.06241802848
5188	0.06241408137
5189	0.06240758434
5190	0.06240030256
5191	0.06239373784
5192	0.06238662786
5193	0.06237935264
5194	0.06236843795
5195	0.06236351444
5196	0.06235797383
5197	0.06235307352
5198	0.06234563487
5199	0.06233898533
5200	0.06233195196
5201	0.06232493667
5202	0.06231918895
5203	0.06231537552
5204	0.06231072308
5205	0.06230493315
5206	0.06229720913
5207	0.06229005389
5208	0.06228475967
5209	0.06227614276
5210	0.06226973213
5211	0.06226215316
5212	0.06225705125
5213	0.06224900434
5214	0.06224461792
5215	0.06223716658
5216	0.06223097668
5217	0.06222369521
5218	0.06221507172
5219	0.06220863351
5220	0.06220686577
5221	0.06220108377
5222	0.0621960451
5223	0.06218704886
5224	0.06217930217
5225	0.06217295335
5226	0.06216518599
5227	0.06216053479
5228	0.06215340598
5229	0.06214644322
5230	0.06214150787
5231	0.06213664193
5232	0.06212938261
5233	0.06212262794
5234	0.06211816121
5235	0.06211434288
5236	0.06210800064
5237	0.06210171929
5238	0.06209508338
5239	0.06209098215
5240	0.06208981521
5241	0.06208593899
5242	0.06208282037
5243	0.06207581576
5244	0.06206953487
5245	0.06206354805
5246	0.06205601921
5247	0.06204931636
5248	0.06204374741
5249	0.0620357016
5250	0.06202956191
5251	0.06202491771
5252	0.06201843402
5253	0.06201120309
5254	0.06200620967
5255	0.06200442587
5256	0.06199802803
5257	0.06199686737
5258	0.0619901749
5259	0.06198336551
5260	0.06197820334
5261	0.06197257739
5262	0.06197123711
5263	0.06196276491
5264	0.06196161223
5265	0.06195553857
5266	0.06195054779
5267	0.06194608132
5268	0.06194134666
5269	0.06193434708
5270	0.06192649206
5271	0.06192041958
5272	0.06191446937
5273	0.06190892258
5274	0.06190156412
5275	0.06189400902
5276	0.0618867214
5277	0.06187496079
5278	0.06187094115
5279	0.06186353371
5280	0.06185904818
5281	0.06185347049
5282	0.06184732967
5283	0.061840272
5284	0.06183565864
5285	0.06182872074
5286	0.06182161056
5287	0.06181464465
5288	0.06180711201
5289	0.06180576446
5290	0.06180170915
5291	0.06179616907
5292	0.06178768412
5293	0.06177998978
5294	0.06177255087
5295	0.06176634445
5296	0.06175918596
5297	0.06175804144
5298	0.06175059133
5299	0.06174436705
5300	0.06174068938
5301	0.06173340449
5302	0.06172812728
5303	0.06172072565
5304	0.06171339484
5305	0.06170655353
5306	0.06169955899
5307	0.06169842085
5308	0.06169077682
5309	0.0616848268
5310	0.06167833449
5311	0.06167186916
5312	0.06166415677
5313	0.06165958428
5314	0.06165303896
5315	0.06164677255
5316	0.06163976625
5317	0.06163228641
5318	0.0616246465
5319	0.0616206834
5320	0.06161415112
5321	0.06160725493
5322	0.06160290564
5323	0.0616017736
5324	0.06159401899
5325	0.06158664176
5326	0.06158073954
5327	0.06157496518
5328	0.06156929366
5329	0.06156335641
5330	0.06155634083
5331	0.06154962956
5332	0.06154069499
5333	0.06153446449
5334	0.06152667595
5335	0.06152245062
5336	0.06151398787
5337	0.06150735079
5338	0.06150237231
5339	0.06149712464
5340	0.06149160868
5341	0.06148804167
5342	0.06147954933
5343	0.06147243703
5344	0.06146675398
5345	0.0614607901
5346	0.06145479164
5347	0.06144888991
5348	0.0614419501
5349	0.06143485802
5350	0.06142831734
5351	0.06142677948
5352	0.06142091773
5353	0.0614148452
5354	0.06140894093
5355	0.0614026368
5356	0.06139652731
5357	0.06138993878
5358	0.06138216761
5359	0.06137524062
5360	0.06137075977
5361	0.06136561495
5362	0.06136026375
5363	0.06135896764
5364	0.06135120147
5365	0.06134400832
5366	0.06133941176
5367	0.06133383749
5368	0.0613274128
5369	0.06132063744
5370	0.06131600697
5371	0.06130968374
5372	0.06130428812
5373	0.06129836199
5374	0.06129237333
5375	0.06128523116
5376	0.06128424408
5377	0.06127677497
5378	0.06127372786
5379	0.06126837098
5380	0.06126123395
5381	0.06125333553
5382	0.06124571479
5383	0.06123967282
5384	0.0612348074
5385	0.06122980423
5386	0.06122182296
5387	0.06121714229
5388	0.06121002987
5389	0.0612089106
5390	0.06120150971
5391	0.061194961
5392	0.06119399008
5393	0.06118799328
5394	0.0611822683
5395	0.06117506348
5396	0.06117009777
5397	0.06116864415
5398	0.06116320893
5399	0.06115913955
5400	0.06115224933
5401	0.06114721935
5402	0.06114420571
5403	0.06113613939
5404	0.06113103592
5405	0.06112632986
5406	0.06111826259
5407	0.06111273804
5408	0.0611059668
5409	0.06110313929
5410	0.06109713517
5411	0.06109282442
5412	0.06108663992
5413	0.06108209817
5414	0.06107704985
5415	0.06107040556
5416	0.06106369377
5417	0.06105630684
5418	0.06104871617
5419	0.06104009265
5420	0.06103242153
5421	0.06102693745
5422	0.06102019438
5423	0.06101329748
5424	0.06100534103
5425	0.06100162974
5426	0.06099479159
5427	0.06099001808
5428	0.06098256752
5429	0.06097354249
5430	0.06096730563
5431	0.06096071917
5432	0.060955936
5433	0.06095030201
5434	0.06094911249
5435	0.06094379017
5436	0.06093816272
5437	0.06093146135
5438	0.06092418615
5439	0.06092122293
5440	0.06091620304
5441	0.06091127081
5442	0.0609067352
5443	0.06090116677
5444	0.06089224671
5445	0.06088215867
5446	0.06087766352
5447	0.06087078826
5448	0.06086450752
5449	0.06085657501
5450	0.0608499747
5451	0.06084063124
5452	0.06083316721
5453	0.06083059936
5454	0.06082858734
5455	0.06082326403
5456	0.0608172546
5457	0.06081259574
5458	0.06080483204
5459	0.06080388531
5460	0.06079980604
5461	0.06079414808
5462	0.06078785929
5463	0.06078439353
5464	0.06077704383
5465	0.06076980227
5466	0.06076257305
5467	0.06075715021
5468	0.0607493968
5469	0.06074392079
5470	0.0607388267
5471	0.06073187719
5472	0.0607263286
5473	0.0607214858
5474	0.06071459935
5475	0.06070634409
5476	0.06070373751
5477	0.06069592867
5478	0.06068920873
5479	0.06068383271
5480	0.06067616267
5481	0.06067073928
5482	0.0606674206
5483	0.06066250913
5484	0.06065617813
5485	0.06065013176
5486	0.0606458752
5487	0.06064047076
5488	0.06063587469
5489	0.06063478082
5490	0.06062775554
5491	0.06062120204
5492	0.06061588218
5493	0.06060751839
5494	0.06060263548
5495	0.06059729575
5496	0.06059115739
5497	0.06058660024
5498	0.06058140495
5499	0.06057749653
5500	0.06057615457
5501	0.0605732201
5502	0.06056617792
5503	0.06055951124
5504	0.06055317982
5505	0.06054589018
5506	0.06053967586
5507	0.060532081
5508	0.06052541941
5509	0.0605181408
5510	0.06051456535
5511	0.06050757889
5512	0.06050022905
5513	0.06049583805
5514	0.06048966164
5515	0.06048146498
5516	0.06048038268
5517	0.06047454
5518	0.06046873152
5519	0.06046110832
5520	0.06045362498
5521	0.06044764722
5522	0.06043888837
5523	0.06043049082
5524	0.06042518378
5525	0.06041967296
5526	0.06041254923
5527	0.06040912895
5528	0.06040396063
5529	0.06039817289
5530	0.06039272547
5531	0.06038817854
5532	0.06038231601
5533	0.06037326443
5534	0.06036669593
5535	0.0603622529
5536	0.06035974895
5537	0.06035440448
5538	0.06034905175
5539	0.06034052686
5540	0.06033298213
5541	0.06032692107
5542	0.06032211518
5543	0.0603163446
5544	0.0603088797
5545	0.06030330011
5546	0.06029820171
5547	0.06028995699
5548	0.06028735418
5549	0.06028231294
5550	0.06027514249
5551	0.06026822924
5552	0.06026025979
5553	0.06025469074
5554	0.06024684905
5555	0.0602418394
5556	0.06023445427
5557	0.06022884327
5558	0.06022210671
5559	0.06021539357
5560	0.06021046989
5561	0.06020375209
5562	0.06019900972
5563	0.06019319329
5564	0.06018652254
5565	0.06018142993
5566	0.0601738542
5567	0.06017277424
5568	0.06016675612
5569	0.06015644213
5570	0.06014718694
5571	0.06014563391
5572	0.06013693348
5573	0.06013031578
5574	0.06012165408
5575	0.0601169626
5576	0.06010960851
5577	0.06010419773
5578	0.06009791591
5579	0.06009214714
5580	0.06008727539
5581	0.06008030551
5582	0.06007253787
5583	0.06006734297
5584	0.06006626501
5585	0.06006083539
5586	0.06005593255
5587	0.06005072916
5588	0.06004415328
5589	0.06003890989
5590	0.06003395306
5591	0.06002687162
5592	0.06002086619
5593	0.0600154825
5594	0.06000693001
5595	0.06000072219
5596	0.05999552029
5597	0.05998872433
5598	0.05998158492
5599	0.05997355268
5600	0.05996536913
5601	0.0599595954
5602	0.05995541074
5603	0.05995423662
5604	0.05994959214
5605	0.05994344697
5606	0.05993875623
5607	0.05993297326
5608	0.05992566991
5609	0.05992099901
5610	0.05991714369
5611	0.05991086754
5612	0.05990514672
5613	0.05989927423
5614	0.05989430014
5615	0.05989006289
5616	0.05988372993
5617	0.05987806445
5618	0.05986963472
5619	0.05986211742
5620	0.05985634095
5621	0.05985193115
5622	0.05984549021
5623	0.05983897234
5624	0.05983081396
5625	0.05982552598
5626	0.05981850885
5627	0.05981106464
5628	0.05980232663
5629	0.05979507841
5630	0.05978765599
5631	0.05978193462
5632	0.05977958322
5633	0.05977341517
5634	0.05976620834
5635	0.05976095338
5636	0.05975496717
5637	0.05974881576
5638	0.05974075828
5639	0.05973586685
5640	0.0597314477
5641	0.05972593419
5642	0.05972068734
5643	0.05971594797
5644	0.05971345414
5645	0.05970672615
5646	0.0596995858
5647	0.05969707032
5648	0.05969176975
5649	0.05969040758
5650	0.05968378479
5651	0.05967900767
5652	0.05967401277
5653	0.05966765699
5654	0.0596615997
5655	0.05965549584
5656	0.05965191016
5657	0.05964562643
5658	0.05964011624
5659	0.05963447559
5660	0.05962990421
5661	0.05962399279
5662	0.05961955184
5663	0.05961318289
5664	0.05960632176
5665	0.05960218835
5666	0.05959599565
5667	0.05959434619
5668	0.05958594708
5669	0.05958291876
5670	0.05957715951
5671	0.05957286274
5672	0.05956655012
5673	0.05956151347
5674	0.05955536532
5675	0.05955064762
5676	0.05954461087
5677	0.0595382758
5678	0.05953182247
5679	0.05952683996
5680	0.05952470537
5681	0.05951913668
5682	0.05951388644
5683	0.05950450258
5684	0.05950343625
5685	0.05949672198
5686	0.05949573416
5687	0.05948641743
5688	0.05948165379
5689	0.05947659398
5690	0.05947241557
5691	0.05946615085
5692	0.05946051762
5693	0.05945537061
5694	0.05945439042
5695	0.05944775404
5696	0.05944317584
5697	0.05943932324
5698	0.0594319659
5699	0.05942578538
5700	0.0594210133
5701	0.05941493391
5702	0.05940965925
5703	0.05940860717
5704	0.05940126374
5705	0.05939614506
5706	0.05939110652
5707	0.05938604485
5708	0.05937962428
5709	0.05937281461
5710	0.05936801109
5711	0.05936127495
5712	0.05935689204
